sentence;gold;doc_id;phrase_index;gold_pattern_ud_surface;gold_subj_deprel_surface;gold_obj_deprel_surface;gold_theory_profile;gold_rule_E8;gold_rule_S1_negated;gold_rule_S1_modal;gold_rule_E7_coord;gold_rule_E6_nary_like;gold_rule_cop_like
O executivo de a RCA Victor Records, Ted Wallerstein, convenceu o chefe de a CBS William S. Paley a comprar a ARC e Paley fez de Wallerstein o chefe de a recém-adquirida gravadora.;[{'arg1': 'Paley', 'rel': 'fez de', 'arg2': 'Wallerstein o chefe de a recém-adquirida gravadora', 'valid': True}, {'arg1': 'Paley', 'rel': 'fez de Wallerstein', 'arg2': 'o chefe de a recém-adquirida gravadora', 'valid': True}];1;132;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Os procariontes (bactérias e arquéias) normalmente armazenam seus genomas em um único cromossomo circular grande.;[{'arg1': 'Os procariontes', 'rel': 'armazenam', 'arg2': 'seus genomas em um único cromossomo circular grande', 'valid': True}, {'arg1': 'Os procariontes', 'rel': 'normalmente armazenam', 'arg2': 'seus genomas em um único cromossomo circular grande', 'valid': True}];1;133;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A ABC vendeu sua divisão de discos para a MCA Records em 1979 e, em 1986, a empresa controladora de a NBC, RCA, foi vendida para a General Electric, que depois vendeu todas as outras unidades de a RCA, incluindo a divisão de discos (que foi comprada por a Ariola Records, mais tarde conhecida como BMG).;[{'arg1': 'A ABC', 'rel': 'vendeu', 'arg2': 'sua divisão de discos para a MCA Records', 'valid': True}, {'arg1': 'A ABC', 'rel': 'vendeu', 'arg2': 'sua divisão de discos', 'valid': True}, {'arg1': 'A ABC', 'rel': 'vendeu', 'arg2': 'sua divisão de discos para a MCA Records', 'valid': True}, {'arg1': 'A ABC', 'rel': 'vendeu sua divisão de discos para', 'arg2': 'a MCA Records', 'valid': True}];1;134;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Universidade Nazarena de o Sul, fundada por a Igreja de o Nazareno, é uma universidade localizada em o subúrbio de Betânia, cercada pelos limites de a cidade de Oklahoma City.;[{'arg1': 'A Universidade Nazarena de o Sul', 'rel': 'é', 'arg2': 'uma universidade localizada em o subúrbio de Betânia', 'valid': True}];1;135;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Oklahoma City é o lar de o maior distrito escolar de o estado, as Escolas Públicas de Oklahoma City.;[{'arg1': 'Oklahoma City', 'rel': 'é', 'arg2': 'o lar de o maior distrito escolar de o estado', 'valid': True}];1;136;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Rádio WKY de Oklahoma City foi a primeira estação de rádio a transmitir a oeste de o rio Mississippi e a terceira estação de rádio em os Estados Unidos.;[{'arg1': 'A Rádio WKY de Oklahoma City', 'rel': 'foi', 'arg2': 'a primeira estação de rádio a transmitir a oeste de o rio Mississippi', 'valid': True}, {'arg1': 'A Rádio WKY de Oklahoma City', 'rel': 'foi', 'arg2': 'a terceira estação de rádio em os Estados Unidos', 'valid': True}];1;137;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Oklahoma City é servida por dois aeroportos principais, o Will Rogers World Airport e o muito menor Wiley Post Airport (aliás, os dois homenageados morreram em o mesmo acidente de avião em o Alasca) Will Rogers World Airport é o aeroporto comercial mais movimentado de o estado, com mais de 3,6 milhões passageiros anualmente.;[{'arg1': 'Oklahoma City', 'rel': 'é', 'arg2': 'servida por dois aeroportos principais', 'valid': True}, {'arg1': 'Oklahoma City', 'rel': 'é servida por', 'arg2': 'dois aeroportos principais', 'valid': True}];1;138;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Oklahoma City é o lar de várias equipes de esportes profissionais, incluindo o Oklahoma City Trovão de a National Basketball Association.;[{'arg1': 'Oklahoma City', 'rel': 'é', 'arg2': 'o lar de várias equipes de esportes profissionais', 'valid': True}];1;139;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Draper de o Lago Stanley é o maior e mais remoto lago de a cidade.;[{'arg1': 'Draper de o Lago Stanley', 'rel': 'é', 'arg2': 'o maior e mais remoto lago de a cidade', 'valid': True}];1;140;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Faculdade Comunitária de Oklahoma City, em o sul de Oklahoma City, é a segunda maior faculdade comunitária de o estado.:;[{'arg1': 'A Faculdade Comunitária de Oklahoma City', 'rel': 'é', 'arg2': 'a segunda maior faculdade comunitária de o estado', 'valid': True}];1;141;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O UNFPA trabalha em parceria com os governos, juntamente com outras agências de as Nações Unidas, comunidades, ONGs, fundações e setor privado, para aumentar a conscientização e mobilizar o apoio e os recursos necessários para cumprir sua missão de promover os direitos e a saúde de as mulheres e jovens.;[{'arg1': 'O UNFPA', 'rel': 'trabalha em', 'arg2': 'parceria com os governos', 'valid': True}];1;142;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 30 de dezembro de 1922, o Primeiro Congresso de os Sovietes de a URSS aprovou o Tratado sobre a Criação de a URSS, por o qual a Rússia se uniu a a República Socialista Soviética de a Ucrânia, República Socialista Soviética de a Bielorrússia e República Socialista Federal Soviética de a Transcaucásia.;[{'arg1': 'o Primeiro Congresso de os Sovietes de a URSS', 'rel': 'aprovou', 'arg2': 'o Tratado sobre a Criação de a URSS', 'valid': True}];1;143;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Universal possuía os direitos de o personagem Oswald, o Coelho de a Sorte, embora Walt Disney e Ub Iwerks tivessem criado Oswald, e seus filmes tivessem desfrutado de uma exibição teatral de sucesso.;[{'arg1': 'Walt Disney e Ub Iwerks', 'rel': 'tivessem criado', 'arg2': 'Oswald', 'valid': True}];1;144;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A cantora adolescente Deanna Durbin estrelou o primeiro filme americano de Pasternak, Three Smart Girls (1936).;[{'arg1': 'Deanna Durbin', 'rel': 'estrelou', 'arg2': 'o primeiro filme americano de Pasternak', 'valid': True}, {'arg1': 'A cantora adolescente Deanna Durbin', 'rel': 'estrelou', 'arg2': 'o primeiro filme americano de Pasternak', 'valid': True}];1;145;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Na esperança de construir um império de entretenimento em torno de a Universal, a Seagram comprou a PolyGram em 1999 e outras propriedades de entretenimento, mas os lucros flutuantes característicos de Hollywood não substituíram o fluxo de renda confiável obtido com as ações anteriormente detidas em a DuPont.;[{'arg1': 'a Seagram', 'rel': 'comprou', 'arg2': 'a PolyGram em 1999', 'valid': True}, {'arg1': 'a Seagram', 'rel': 'comprou', 'arg2': 'a PolyGram em 1999 e outras propriedades de entretenimento', 'valid': True}, {'arg1': 'os lucros flutuantes característicos de Hollywood', 'rel': 'não substituíram', 'arg2': 'o fluxo de renda confiável obtido com as ações anteriormente detidas em a DuPont', 'valid': True}];1;146;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Posteriormente, a Universal Pictures adquiriu os direitos de distribuição em os Estados Unidos de vários filmes de o StudioCanal, como Mulholland Drive (que recebeu uma indicação a o Oscar) e Brotherhood of the Wolf (que se tornou o segundo filme em francês de maior bilheteria em os Estados Unidos desde 1980).;[{'arg1': 'a Universal Pictures', 'rel': 'adquiriu', 'arg2': 'os direitos de distribuição em os Estados Unidos', 'valid': True}, {'arg1': 'a Universal Pictures', 'rel': 'adquiriu', 'arg2': 'os direitos de distribuição em os Estados Unidos de vários filmes de o StudioCanal', 'valid': True}];1;147;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Alexander Bell nasceu em Edimburgo, Escócia, em 3 de março de 1847.;[{'arg1': 'Alexander Bell', 'rel': 'nasceu em', 'arg2': 'Edimburgo', 'valid': True}];1;148;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1865, quando a família Bell se mudou para Londres, Bell retornou a Weston House como assistente de mestre e, em suas horas vagas, continuou as experiências sonoras com o mínimo de equipamento de laboratório.;[{'arg1': 'Bell', 'rel': 'retornou a', 'arg2': 'Weston House', 'valid': True}, {'arg1': 'Bell', 'rel': 'retornou a', 'arg2': 'Weston House como assistente de mestre', 'valid': True}, {'arg1': 'a família Bell', 'rel': 'se mudou para', 'arg2': 'Londres', 'valid': True}];1;149;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
No entanto, em maio de 1870, Melville morreu de complicações devido a a tuberculose, causando uma crise familiar.;[{'arg1': 'Melville', 'rel': 'morreu de', 'arg2': 'complicações devido a a tuberculose', 'valid': True}];1;150;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Depois que a família se estabeleceu, Bell e seu pai fizeram planos para estabelecer uma prática de ensino e, em 1871, ele acompanhou seu pai a Montreal, onde foi oferecido a Melville uma posição para ensinar seu Sistema de Fala Visível.;[{'arg1': 'Bell e seu pai', 'rel': 'fizeram', 'arg2': 'planos para estabelecer uma prática de ensino', 'valid': True}];1;151;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 10 de novembro de 2014, o presidente Barack Obama recomendou que a FCC reclassificasse o serviço de Internet de banda larga como um serviço de telecomunicações, a fim de preservar a neutralidade de a rede.;[{'arg1': 'o presidente Barack Obama', 'rel': 'recomendou', 'arg2': 'que a FCC reclassificasse o serviço de Internet de banda larga', 'valid': True}];1;152;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 26 de fevereiro de 2015, a FCC decidiu a favor de a neutralidade de a rede, adotando o Título II (operadora comum) de a Lei de Comunicações de 1934 e a Seção 706 de a Lei de Telecomunicações de 1996 em a Internet.;[{'arg1': 'a FCC', 'rel': 'decidiu a', 'arg2': 'favor de a neutralidade de a rede', 'valid': True}, {'arg1': 'a FCC', 'rel': 'decidiu a favor de', 'arg2': 'a neutralidade de a rede', 'valid': True}];1;153;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Ao sair de a Universidade de Oxford, em 1676, Edmond Halley visitou Santa Helena e montou um observatório astronômico com um telescópio aéreo de 7,3 metros de comprimento com a intenção de estudar estrelas de o Hemisfério Sul.;[{'arg1': 'Edmond Halley', 'rel': 'visitou', 'arg2': 'Santa Helena', 'valid': True}];1;154;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 11 de abril de 1898, o americano Joshua Slocum, em seu famoso e épico solo, a viagem mundial chegou a Jamestown.;[{'arg1': 'Joshua Slocum', 'rel': 'chegou a', 'arg2': 'Jamestown', 'valid': True}];1;155;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1840, Santa Helena tornou-se uma estação de abastecimento de o Esquadrão Britânico de a África Ocidental, impedindo a escravidão em o Brasil (principalmente), e muitos milhares de escravos foram libertados em a ilha.;[{'arg1': 'Santa Helena', 'rel': 'tornou-se', 'arg2': 'uma estação de abastecimento de o Esquadrão Britânico de a África Ocidental', 'valid': True}];1;156;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A maioria de os residentes pertence a a Comunhão Anglicana e é membro de a Diocese de Santa Helena, que tem seu próprio bispo e inclui a Ilha de a Ascensão.;[{'arg1': 'A maioria de os residentes', 'rel': 'pertence a', 'arg2': 'a Comunhão Anglicana', 'valid': True}];1;157;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A SURE fornece o serviço de telecomunicações em o território por meio de uma rede telefônica digital baseada em cobre, incluindo serviço de banda larga ADSL.;[{'arg1': 'A SURE', 'rel': 'fornece', 'arg2': 'o serviço de telecomunicações', 'valid': True}, {'arg1': 'A SURE', 'rel': 'fornece', 'arg2': 'o serviço de telecomunicações em o território', 'valid': True}, {'arg1': 'A SURE', 'rel': 'fornece', 'arg2': 'o serviço de telecomunicações em o território por meio de uma rede telefônica digital baseada em cobre', 'valid': True}];1;158;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
As despesas públicas aumentaram de 10 milhões de libras em 2001-02 para 12 milhões de libras em 2005-06 para 28 milhões de libras em 2012-13.;[{'arg1': 'As despesas públicas', 'rel': 'aumentaram de', 'arg2': '10 milhões de libras em 2001-02 para 12 milhões de libras em 2005-06', 'valid': True}];1;159;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Rádio comunitária Saint FM assumiu os canais de rádio desocupados por a Saint FM e foi lançada em 10 de março de 2013.;[{'arg1': 'Rádio comunitária Saint FM', 'rel': 'assumiu', 'arg2': 'os canais de rádio desocupados por a Saint FM', 'valid': True}];1;160;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em Wahgi, as consoantes são aspiradas apenas em a posição final.;[{'arg1': 'as consoantes', 'rel': 'são', 'arg2': 'aspiradas apenas em a posição final', 'valid': True}, {'arg1': 'as consoantes', 'rel': 'são aspiradas apenas em', 'arg2': 'a posição final', 'valid': True}];1;161;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O termo aspiração às vezes se refere a a mudança sonora de a desescalização, em a qual uma consoante é lenitizada (enfraquecida) para se tornar uma parada glótica ou fricativa [ ʔ h ɦ ].;[{'arg1': 'O termo aspiração', 'rel': 'se refere a', 'arg2': 'mudança sonora de a desescalização', 'valid': True}];1;162;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Punjabi perdeu os consoantes de voz ofegante, o que resultou em um sistema de tons e, portanto, faz uma distinção entre sem voz, aspirado e sonoro / p pʰ b /.;[{'arg1': 'O Punjabi', 'rel': 'perdeu', 'arg2': 'os consoantes de voz ofegante', 'valid': True}];1;163;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O estudo de suas propriedades é conhecido como química orgânica e seu estudo em o contexto de organismos vivos é conhecido como bioquímica.;[{'arg1': 'O estudo de suas propriedades', 'rel': 'é', 'arg2': 'conhecido como química orgânica', 'valid': True}, {'arg1': 'O estudo de suas propriedades', 'rel': 'é conhecido como', 'arg2': 'química orgânica', 'valid': True}, {'arg1': 'seu estudo em o contexto de organismos vivos', 'rel': 'é conhecido como', 'arg2': 'bioquímica', 'valid': True}];1;164;verb+obj[coord];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Na química inorgânica, os hidretos também podem servir como ligantes de ponte que ligam dois centros metálicos em um complexo de coordenação.;[{'arg1': 'os hidretos', 'rel': 'também podem', 'arg2': 'servir como ligantes de ponte', 'valid': True}, {'arg1': 'os hidretos', 'rel': 'também podem servir como', 'arg2': 'ligantes de ponte', 'valid': True}];1;165;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Maxwell observou que a capacidade térmica específica de o H2 se afasta inexplicavelmente de a de um gás diatômico abaixo de a temperatura ambiente e começa a se assemelhar cada vez mais a a de um gás monatômico a temperaturas criogênicas.;[{'arg1': 'a capacidade térmica específica de o H2', 'rel': 'se afasta inexplicavelmente de', 'arg2': 'a de um gás diatômico abaixo de a temperatura ambiente', 'valid': True}, {'arg1': 'a capacidade térmica específica de o H2', 'rel': 'começa a', 'arg2': 'se assemelhar cada vez mais a a de um gás monatômico a temperaturas criogênicas', 'valid': True}];1;166;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O hidrogênio, como H atômico, é o elemento químico mais abundante em o universo, constituindo 75 % de a matéria normal em massa e mais de 90 % em número de átomos (a maior parte de a massa de o universo, porém, não está em a forma de matéria de o tipo elemento químico, mas postula-se que ocorra como formas de massa ainda não detectadas, como matéria escura e energia escura).;[{'arg1': 'O hidrogênio', 'rel': 'é', 'arg2': 'o elemento químico mais abundante em o universo', 'valid': True}];1;167;verb+obj[coord];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Uma corrente de baixa tensão é percorrida por a água e o oxigênio gasoso se forma em o ânodo, enquanto o hidrogênio gasoso se forma em o cátodo.;[{'arg1': 'Uma corrente de baixa tensão', 'rel': 'é percorrida por', 'arg2': 'a água', 'valid': True}, {'arg1': 'o oxigênio gasoso', 'rel': 'se forma', 'arg2': 'em o ânodo', 'valid': True}];1;168;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A divisão de a água, em a qual a água é decomposta em seus componentes prótons, elétrons e oxigênio, ocorre em as reações de luz em todos os organismos fotossintéticos.;[{'arg1': 'A divisão de a água', 'rel': 'ocorre em', 'arg2': 'as reações de luz em todos os organismos fotossintéticos', 'valid': True}, {'arg1': 'A divisão de a água', 'rel': 'ocorre em as reações de', 'arg2': 'luz em todos os organismos fotossintéticos', 'valid': True}];1;169;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Andreessen, líder de a equipe Mosaic em o Centro Nacional de Aplicações de Supercomputação (NCSA), logo fundou sua própria empresa, chamada Netscape, e lançou o Netscape Navigator, influenciado por o Mosaic, em 1994, que rapidamente se tornou o navegador mais popular de o mundo, respondendo por 90 % de todo o uso de a Web em o auge (consulte a participação de navegadores em a Web).;[{'arg1': 'Andreessen', 'rel': 'fundou', 'arg2': 'sua própria empresa', 'valid': True}];1;170;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Navegadores de a web modernos oferecem suporte a uma combinação de HTML e XHTML baseados em padrões e de fato, que devem ser renderizados de a mesma maneira por todos os navegadores.;[{'arg1': 'Navegadores de a web modernos', 'rel': 'oferecem', 'arg2': 'suporte a uma combinação de HTML e XHTML', 'valid': True}, {'arg1': 'Navegadores de a web modernos', 'rel': 'oferecem suporte a', 'arg2': 'uma combinação de HTML e XHTML', 'valid': True}];1;171;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O principal objetivo de um navegador de a web é trazer recursos de informação para o usuário (recuperação ou busca), permitindo que eles visualizem as informações (exibição, renderização) e acessem outras informações (navegação, seguindo links).;[{'arg1': 'O principal objetivo de um navegador de a web', 'rel': 'é', 'arg2': 'trazer recursos de informação para o usuário', 'valid': True}];1;172;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Boston (pronuncia-se i / ˈbɒstən /) é a capital e maior cidade de a Commonwealth of Massachusetts em os Estados Unidos.;[{'arg1': 'Boston', 'rel': 'é', 'arg2': 'a capital e maior cidade de a Commonwealth of Massachusetts', 'valid': True}];1;173;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Sua rica história atrai muitos turistas, com o Faneuil Hall atraindo mais de 20 milhões de visitantes por ano.;[{'arg1': 'Sua rica história', 'rel': 'atrai', 'arg2': 'muitos turistas', 'valid': True}];1;174;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Na época em que Boston foi declarada como cidade, a população era de 46.226 habitantes, enquanto a área de a cidade era de apenas 12 km2.;[{'arg1': 'Boston', 'rel': 'foi', 'arg2': 'declarada como cidade', 'valid': True}, {'arg1': 'Boston', 'rel': 'foi declarada como', 'arg2': 'cidade', 'valid': True}, {'arg1': 'a área de a cidade', 'rel': 'era', 'arg2': 'de apenas 12 km2', 'valid': True}];1;175;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O rio Charles separa Boston de Watertown e a maioria de Cambridge, e a massa de Boston de seu próprio bairro de Charlestown.;[{'arg1': 'O rio Charles', 'rel': 'separa', 'arg2': 'Boston de Watertown', 'valid': True}];1;176;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O mês mais frio é janeiro, com uma média de 29,0 ° F (-1,7 ° C).;[{'arg1': 'O mês mais frio', 'rel': 'é', 'arg2': 'janeiro', 'valid': True}];1;177;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
